Id,Time(seconds),Time(text),Latitude,Longitude,FlightMode,Altitude(feet),Altitude(meters),VpsAltitude(feet),VpsAltitude(meters),HSpeed(mph),HSpeed(m/s),GpsSpeed(mph),GpsSpeed(m/s),HomeDistance(feet),HomeDistance(meters),HomeLatitude,HomeLongitude,GpsCount,GpsLevel,BatteryPower(%),BatteryVoltage,BatteryVoltageDeviation,BatteryCell1Voltage,BatteryCell2Voltage,BatteryCell3Voltage,BatteryCell4Voltage,VelocityX,VelocityY,VelocityZ,Pitch,Roll,Yaw,Yaw(360),RcAileron,RcElevator,RcGyro,RcRudder,RcThrottle,NonGpsError,GoHomeStatus,AppTip,AppWarning,AppMessage
3121,327,5m 27s,-23.74562076,-46.57620621,P-GPS,151.9,46.3,,,0.2,0.1,1.1,0.5,316.9,96.6,-23.74615042,-46.5769583,18,5,29,14.6,0.018,3.641,3.659,3.659,3.641,-0.1,0,0,4.4,-3.1,-38.5,321.5,1024,1024,1024,1024,1024,,,,,
3122,327.1,5m 27.1s,-23.74562101,-46.57620617,P-GPS,151.9,46.3,,,0.2,0.1,0.0,0.0,316.8,96.6,-23.74615042,-46.5769583,18,5,29,14.6,0.018,3.641,3.659,3.659,3.641,-0.1,0,0,4.6,-3.1,-38.5,321.5,1024,1024,1024,1024,1024,,,,,
3123,327.2,5m 27.2s,-23.74562131,-46.57620615,P-GPS,151.9,46.3,,,0.0,0.0,0.0,0.0,316.8,96.5,-23.74615042,-46.5769583,18,5,29,14.6,0.018,3.641,3.659,3.659,3.641,0,0,0,4.6,-3,-38.5,321.5,1024,1024,1024,1024,1024,,,,,
3124,327.3,5m 27.3s,-23.74562151,-46.57620612,P-GPS,151.9,46.3,,,0.0,0.0,0.0,0.0,316.7,96.5,-23.74615042,-46.5769583,18,5,29,14.6,0.018,3.641,3.659,3.659,3.641,0,0,0,4.5,-2.6,-38.5,321.5,1024,1024,1024,1024,1024,,,,,
3125,327.4,5m 27.4s,-23.74562179,-46.57620611,P-GPS,151.9,46.3,,,0.0,0.0,0.0,0.0,316.7,96.5,-23.74615042,-46.5769583,18,5,29,14.624,0.017,3.648,3.665,3.663,3.648,0,0,0,4.8,-2.6,-38.4,321.6,1024,1024,1024,1024,1024,,,,,
3126,327.5,5m 27.5s,-23.74562196,-46.57620609,P-GPS,151.9,46.3,,,0.0,0.0,0.0,0.0,316.6,96.5,-23.74615042,-46.5769583,18,5,29,14.624,0.017,3.648,3.665,3.663,3.648,0,0,0,5.2,-2.9,-38.5,321.5,1024,1024,1024,1024,1024,,,,,
3127,327.6,5m 27.6s,-23.74562225,-46.57620604,P-GPS,151.9,46.3,,,0.0,0.0,0.0,0.0,316.6,96.5,-23.74615042,-46.5769583,18,5,29,14.624,0.017,3.648,3.665,3.663,3.648,0,0,0,5.4,-2.8,-38.5,321.5,1024,1024,1024,1024,1024,,,,,
3128,327.7,5m 27.7s,-23.74562243,-46.57620597,P-GPS,151.9,46.3,,,0.0,0.0,1.1,0.5,316.6,96.5,-23.74615042,-46.5769583,18,5,29,14.624,0.017,3.648,3.665,3.663,3.648,0,0,0,5.3,-2.7,-38.5,321.5,1024,1024,1024,997,1024,,,,,
3129,327.8,5m 27.8s,-23.74562265,-46.57620589,P-GPS,151.9,46.3,,,0.0,0.0,0.0,0.0,316.5,96.5,-23.74615042,-46.5769583,18,5,29,14.624,0.017,3.648,3.665,3.663,3.648,0,0,-0.1,4.8,-2.8,-38.5,321.5,1024,1024,1024,981,1024,,,,,
3130,327.9,5m 27.9s,-23.74562279,-46.57620579,P-GPS,151.9,46.3,,,0.0,0.0,1.1,0.5,316.5,96.5,-23.74615042,-46.5769583,18,5,29,14.624,0.017,3.648,3.665,3.663,3.648,0,0,-0.1,4,-3.1,-38.5,321.5,1024,1024,1024,848,1013,,,,,
3131,328,5m 28s,-23.74562302,-46.57620568,P-GPS,151.9,46.3,,,0.0,0.0,0.0,0.0,316.5,96.5,-23.74615042,-46.5769583,18,5,29,14.624,0.017,3.648,3.665,3.663,3.648,0,0,-0.1,4.1,-3.1,-38.3,321.7,1024,1024,1024,1024,1024,,,,,
3132,328.1,5m 28.1s,-23.74562315,-46.57620559,P-GPS,151.9,46.3,,,0.0,0.0,0.0,0.0,316.5,96.5,-23.74615042,-46.5769583,18,5,29,14.624,0.017,3.648,3.665,3.663,3.648,0,0,-0.1,4.3,-3.3,-38.4,321.6,1024,1024,1024,1024,1024,,,,,
3133,328.2,5m 28.2s,-23.74562331,-46.57620553,P-GPS,151.9,46.3,,,0.0,0.0,0.0,0.0,316.5,96.5,-23.74615042,-46.5769583,18,5,29,14.624,0.017,3.648,3.665,3.663,3.648,0,0,0,5,-3.6,-38.2,321.8,1024,1024,1024,1024,1024,,,,,
3134,328.3,5m 28.3s,-23.74562339,-46.57620547,P-GPS,151.9,46.3,,,0.0,0.0,1.1,0.5,316.5,96.5,-23.74615042,-46.5769583,18,5,29,14.624,0.017,3.648,3.665,3.663,3.648,0,0,0,4.8,-3.2,-38.1,321.9,819,1004,1024,1024,1024,,,,,
3135,328.4,5m 28.4s,-23.74562358,-46.57620537,P-GPS,151.9,46.3,,,0.0,0.0,1.1,0.5,316.5,96.5,-23.74615042,-46.5769583,18,5,29,14.637,0.017,3.661,3.665,3.663,3.648,0,0,0,4.9,-2.9,-38.2,321.8,608,1024,1024,1024,1024,,,,,
3136,328.5,5m 28.5s,-23.74562366,-46.57620527,P-GPS,151.9,46.3,,,0.2,0.1,0.0,0.0,316.5,96.5,-23.74615042,-46.5769583,18,5,29,14.637,0.017,3.661,3.665,3.663,3.648,0.1,0,0,6,-3.9,-38.3,321.7,411,1024,1024,1024,1024,,,,,
3137,328.6,5m 28.6s,-23.7456238,-46.57620519,P-GPS,151.9,46.3,,,0.0,0.0,1.1,0.5,316.5,96.5,-23.74615042,-46.5769583,18,5,29,14.637,0.017,3.661,3.665,3.663,3.648,0,0,0,6.8,-6.8,-38.5,321.5,364,1024,1024,1024,1024,,,,,
3138,328.7,5m 28.7s,-23.74562389,-46.57620512,P-GPS,151.9,46.3,,,0.0,0.0,0.0,0.0,316.5,96.5,-23.74615042,-46.5769583,18,5,29,14.637,0.017,3.661,3.665,3.663,3.648,0,0,0,6.6,-14.8,-39.1,320.9,364,1028,1024,1024,1024,,,,,
3139,328.8,5m 28.8s,-23.74562414,-46.57620507,P-GPS,151.9,46.3,,,0.3,0.1,1.1,0.5,316.4,96.4,-23.74615042,-46.5769583,18,5,29,14.637,0.017,3.661,3.665,3.663,3.648,-0.1,-0.1,0,6.3,-25.4,-39.4,320.6,364,1024,1024,1024,1024,,,,,
3140,328.9,5m 28.9s,-23.74562453,-46.5762053,P-GPS,151.9,46.3,,,1.3,0.6,0.0,0.0,316.3,96.4,-23.74615042,-46.5769583,18,5,29,14.637,0.017,3.661,3.665,3.663,3.648,-0.4,-0.4,0,5.7,-31.1,-39.4,320.6,364,1024,1024,1024,1024,,,,,
3141,329,5m 29s,-23.74562541,-46.57620596,P-GPS,151.9,46.3,,,2.6,1.1,2.1,0.9,315.9,96.3,-23.74615042,-46.5769583,18,5,29,14.637,0.017,3.661,3.665,3.663,3.648,-0.7,-0.9,0,5,-31.2,-39.2,320.8,364,1024,1024,1024,1024,,,,,
3142,329.1,5m 29.1s,-23.74562646,-46.57620706,P-GPS,151.9,46.3,,,3.8,1.7,3.0,1.3,315.4,96.1,-23.74615042,-46.5769583,18,5,29,14.637,0.017,3.661,3.665,3.663,3.648,-1.1,-1.3,0,4.7,-29.3,-39.2,320.8,364,1024,1024,1024,1024,,,,,
3143,329.2,5m 29.2s,-23.74562804,-46.57620863,P-GPS,151.9,46.3,,,4.8,2.1,4.4,2.0,314.6,95.9,-23.74615042,-46.5769583,18,5,29,14.637,0.017,3.661,3.665,3.663,3.648,-1.3,-1.7,0,5,-27.8,-39.5,320.5,364,1024,1024,1024,1024,,,,,
3144,329.3,5m 29.3s,-23.74562968,-46.5762105,P-GPS,151.9,46.3,,,5.7,2.6,5.6,2.5,313.7,95.6,-23.74615042,-46.5769583,18,5,29,14.637,0.017,3.661,3.665,3.663,3.648,-1.6,-2,0,5.3,-26.1,-39.8,320.2,364,1024,1024,1024,1024,,,,,
3145,329.4,5m 29.4s,-23.74563175,-46.57621274,P-GPS,151.9,46.3,,,6.4,2.8,6.5,2.9,312.7,95.3,-23.74615042,-46.5769583,18,5,29,14.637,0.017,3.661,3.665,3.663,3.648,-1.8,-2.2,0,5.2,-24.8,-39.6,320.4,364,1024,1024,1024,1024,,,,,
3146,329.5,5m 29.5s,-23.74563383,-46.57621518,P-GPS,151.9,46.3,,,7.2,3.2,7.4,3.3,311.6,95.0,-23.74615042,-46.5769583,18,5,29,14.637,0.017,3.661,3.665,3.663,3.648,-2,-2.5,0,4.7,-24.3,-39.4,320.6,364,1024,1024,1024,1024,,,,,
3147,329.6,5m 29.6s,-23.7456362,-46.57621781,P-GPS,151.9,46.3,,,7.7,3.4,8.0,3.6,310.4,94.6,-23.74615042,-46.5769583,18,5,29,14.637,0.017,3.661,3.665,3.663,3.648,-2.1,-2.7,0,4,-24.3,-39,321,364,1024,1024,1024,1024,,,,,
3148,329.7,5m 29.7s,-23.74563856,-46.5762207,P-GPS,151.9,46.3,,,8.5,3.8,8.6,3.8,309.1,94.2,-23.74615042,-46.5769583,18,5,29,14.637,0.017,3.661,3.665,3.663,3.648,-2.3,-3,0,5.2,-24.5,-39.4,320.6,364,1024,1024,1024,1024,,,,,
3149,329.8,5m 29.8s,-23.74564118,-46.57622368,P-GPS,151.9,46.3,,,8.9,4.0,9.1,4.1,307.7,93.8,-23.74615042,-46.5769583,18,5,29,14.637,0.017,3.661,3.665,3.663,3.648,-2.4,-3.2,0,5.3,-24.6,-39.3,320.7,364,1024,1024,1024,1024,,,,,
3150,329.9,5m 29.9s,-23.74564378,-46.57622692,P-GPS,151.9,46.3,,,9.6,4.3,9.6,4.3,306.3,93.4,-23.74615042,-46.5769583,18,5,29,14.637,0.017,3.661,3.665,3.663,3.648,-2.6,-3.4,0,5.3,-24,-39.3,320.7,364,1024,1024,1024,1024,,,,,
3151,330,5m 30s,-23.74564658,-46.57623022,P-GPS,152.2,46.4,,,10.1,4.5,10.0,4.5,304.8,92.9,-23.74615042,-46.5769583,18,5,29,14.637,0.017,3.661,3.665,3.663,3.648,-2.7,-3.6,0,5.7,-23.7,-39.4,320.6,364,1024,1024,1024,1024,,,,,
3152,330.1,5m 30.1s,-23.74564937,-46.57623377,P-GPS,152.2,46.4,,,10.4,4.6,10.5,4.7,303.2,92.4,-23.74615042,-46.5769583,18,5,29,14.637,0.017,3.661,3.665,3.663,3.648,-2.8,-3.7,0,6.4,-23.8,-39.6,320.4,364,1024,1024,1024,1024,,,,,
3153,330.2,5m 30.2s,-23.74565233,-46.5762373,P-GPS,152.2,46.4,,,10.9,4.9,10.8,4.8,301.6,91.9,-23.74615042,-46.5769583,18,5,29,14.637,0.017,3.661,3.665,3.663,3.648,-2.9,-3.9,0,6.4,-23.7,-39.5,320.5,369,1024,1024,1024,1024,,,,,
3154,330.3,5m 30.3s,-23.7456553,-46.57624109,P-GPS,152.2,46.4,,,11.2,5.0,11.1,5.0,300.0,91.4,-23.74615042,-46.5769583,18,5,29,14.637,0.017,3.661,3.665,3.663,3.648,-3,-4,0,6,-23.9,-39.4,320.6,407,1024,1024,1024,1024,,,,,
3155,330.4,5m 30.4s,-23.74565845,-46.57624485,P-GPS,152.2,46.4,,,11.7,5.2,11.4,5.1,298.3,90.9,-23.74615042,-46.5769583,18,5,29,14.637,0.017,3.661,3.665,3.663,3.648,-3.1,-4.2,0,6,-24,-39.3,320.7,446,1024,1024,1024,1024,,,,,
3156,330.5,5m 30.5s,-23.7456616,-46.57624889,P-GPS,152.2,46.4,,,12.0,5.4,11.8,5.3,296.5,90.4,-23.74615042,-46.5769583,18,5,29,14.637,0.017,3.661,3.665,3.663,3.648,-3.2,-4.3,0,6.7,-23.6,-39.4,320.6,440,1024,1024,1024,1024,,,,,
3157,330.6,5m 30.6s,-23.74566493,-46.57625295,P-GPS,152.2,46.4,,,12.5,5.6,12.2,5.5,294.7,89.8,-23.74615042,-46.5769583,18,5,29,14.637,0.017,3.661,3.665,3.663,3.648,-3.3,-4.5,0,6.9,-21.6,-39.3,320.7,437,1024,1024,1024,1024,,,,,
3158,330.7,5m 30.7s,-23.74566825,-46.57625725,P-GPS,152.2,46.4,,,12.8,5.7,12.6,5.6,292.8,89.2,-23.74615042,-46.5769583,18,5,29,14.637,0.017,3.661,3.665,3.663,3.648,-3.4,-4.6,0,6.9,-18.5,-39.1,320.9,480,1024,1024,1024,1024,,,,,
3159,330.8,5m 30.8s,-23.74567167,-46.57626146,P-GPS,152.2,46.4,,,12.8,5.7,12.8,5.7,290.9,88.7,-23.74615042,-46.5769583,18,5,29,14.637,0.017,3.661,3.665,3.663,3.648,-3.4,-4.6,0,7.3,-15.5,-39,321,543,1024,1024,1024,1024,,,,,
3160,330.9,5m 30.9s,-23.74567502,-46.57626583,P-GPS,152.2,46.4,,,12.8,5.7,12.9,5.8,289.0,88.1,-23.74615042,-46.5769583,18,5,29,14.637,0.017,3.661,3.665,3.663,3.648,-3.4,-4.6,0.1,7.9,-13.2,-39,321,1024,1120,1024,1024,1024,,,,,
3161,331,5m 31s,-23.74567843,-46.57627011,P-GPS,152.2,46.4,,,12.8,5.7,12.9,5.8,287.1,87.5,-23.74615042,-46.5769583,18,5,29,14.637,0.017,3.661,3.665,3.663,3.648,-3.4,-4.6,0.1,8.1,-9.9,-38.8,321.2,1024,1024,1024,675,1024,,,,,
3162,331.1,5m 31.1s,-23.74568175,-46.57627446,P-GPS,152.6,46.5,,,12.8,5.7,12.9,5.8,285.3,86.9,-23.74615042,-46.5769583,18,5,29,14.637,0.017,3.661,3.665,3.663,3.648,-3.4,-4.5,0,7.7,-4.7,-38.3,321.7,1024,1024,1024,454,999,,,,,
3163,331.2,5m 31.2s,-23.74568503,-46.57627855,P-GPS,152.6,46.5,,,12.3,5.5,12.7,5.7,283.4,86.4,-23.74615042,-46.5769583,18,5,29,14.637,0.017,3.661,3.665,3.663,3.648,-3.3,-4.4,0,7.5,1,-38.5,321.5,1024,1024,1024,920,1024,,,,,
3164,331.3,5m 31.3s,-23.74568815,-46.57628259,P-GPS,152.6,46.5,,,11.8,5.3,12.2,5.5,281.7,85.9,-23.74615042,-46.5769583,18,5,29,14.637,0.017,3.661,3.665,3.663,3.648,-3.2,-4.2,0,8.4,10.3,-43.1,316.9,1024,1024,1024,1024,1024,,,,,
3165,331.4,5m 31.4s,-23.74569107,-46.5762861,P-GPS,152.6,46.5,,,10.5,4.7,11.4,5.1,280.1,85.4,-23.74615042,-46.5769583,18,5,29,14.555,0.022,3.631,3.65,3.646,3.628,-2.9,-3.7,0,10.8,19,-47.3,312.7,1024,1024,1024,1024,1024,,,,,
3166,331.5,5m 31.5s,-23.7456937,-46.5762893,P-GPS,152.2,46.4,,,9.2,4.1,10.3,4.6,278.7,84.9,-23.74615042,-46.5769583,18,5,29,14.555,0.022,3.631,3.65,3.646,3.628,-2.6,-3.2,0,11,22.7,-47.7,312.3,1024,1024,1024,1024,1024,,,,,
3167,331.6,5m 31.6s,-23.74569588,-46.57629177,P-GPS,152.2,46.4,,,7.8,3.5,8.9,4.0,277.5,84.6,-23.74615042,-46.5769583,18,5,29,14.555,0.022,3.631,3.65,3.646,3.628,-2.2,-2.7,0,9.6,24,-48.7,311.3,1024,1024,1024,1024,1024,,,,,
3168,331.7,5m 31.7s,-23.74569775,-46.5762939,P-GPS,152.2,46.4,,,6.4,2.8,7.2,3.2,276.6,84.3,-23.74615042,-46.5769583,18,5,29,14.555,0.022,3.631,3.65,3.646,3.628,-1.8,-2.2,0.1,8.9,23.6,-49.4,310.6,1024,1024,1024,1024,1024,,,,,
3169,331.8,5m 31.8s,-23.74569915,-46.57629536,P-GPS,152.2,46.4,,,4.9,2.2,5.8,2.6,275.9,84.1,-23.74615042,-46.5769583,17,5,29,14.555,0.022,3.631,3.65,3.646,3.628,-1.4,-1.7,0.1,9.1,23.4,-49.7,310.3,1024,1024,1024,906,1013,,,,,
3170,331.9,5m 31.9s,-23.74570028,-46.57629655,P-GPS,152.2,46.4,,,3.8,1.7,4.4,2.0,275.3,83.9,-23.74615042,-46.5769583,17,5,29,14.555,0.022,3.631,3.65,3.646,3.628,-1.1,-1.3,0.1,9.9,23.1,-49.7,310.3,1024,1024,1024,768,930,,,,,
3171,332,5m 32s,-23.74570092,-46.57629721,P-GPS,151.9,46.3,,,2.4,1.1,3.0,1.3,275.0,83.8,-23.74615042,-46.5769583,18,5,29,14.555,0.022,3.631,3.65,3.646,3.628,-0.7,-0.8,0.1,9.4,18.5,-50.3,309.7,1024,1024,1024,1024,1024,,,,,
3172,332.1,5m 32.1s,-23.74570135,-46.57629757,P-GPS,151.9,46.3,,,1.3,0.6,1.8,0.8,274.8,83.8,-23.74615042,-46.5769583,18,5,29,14.555,0.022,3.631,3.65,3.646,3.628,-0.4,-0.4,0.1,7.3,10.1,-51.4,308.6,1024,1024,1024,1024,1024,,,,,
3173,332.2,5m 32.2s,-23.74570146,-46.57629767,P-GPS,151.9,46.3,,,0.8,0.4,0.0,0.0,274.7,83.7,-23.74615042,-46.5769583,17,5,29,14.555,0.022,3.631,3.65,3.646,3.628,-0.2,-0.3,0.1,6.2,3,-51.6,308.4,1024,1024,1024,1024,1024,,,,,
3174,332.3,5m 32.3s,-23.74570153,-46.57629774,P-GPS,151.9,46.3,,,0.5,0.2,0.0,0.0,274.7,83.7,-23.74615042,-46.5769583,17,5,29,14.555,0.022,3.631,3.65,3.646,3.628,-0.1,-0.2,0,5.7,0.3,-51.7,308.3,1024,1024,1024,1024,1024,,,,,
3175,332.4,5m 32.4s,-23.74570149,-46.57629789,P-GPS,151.9,46.3,,,0.5,0.2,0.0,0.0,274.7,83.7,-23.74615042,-46.5769583,18,5,29,14.56,0.021,3.632,3.651,3.647,3.63,-0.1,-0.2,0,5.8,-0.8,-51.7,308.3,1024,1024,1024,1024,1024,,,,,
3176,332.5,5m 32.5s,-23.74570142,-46.576298,P-GPS,151.9,46.3,,,0.2,0.1,0.0,0.0,274.7,83.7,-23.74615042,-46.5769583,18,5,29,14.56,0.021,3.632,3.651,3.647,3.63,0,-0.1,0,6.5,-2.2,-51.9,308.1,1024,1024,1024,1024,1024,,,,,
3177,332.6,5m 32.6s,-23.74570137,-46.57629828,P-GPS,152.2,46.4,,,0.2,0.1,0.0,0.0,274.6,83.7,-23.74615042,-46.5769583,18,5,29,14.56,0.021,3.632,3.651,3.647,3.63,0,-0.1,0,6.3,-3.2,-52,308,1024,830,1024,1024,1024,,,,,
3178,332.7,5m 32.7s,-23.74570129,-46.57629848,P-GPS,152.2,46.4,,,0.2,0.1,0.0,0.0,274.6,83.7,-23.74615042,-46.5769583,18,5,29,14.56,0.021,3.632,3.651,3.647,3.63,0,-0.1,0,6.8,-4.2,-51.9,308.1,996,580,1024,1024,1024,,,,,
3179,332.9,5m 32.9s,-23.74570119,-46.57629907,P-GPS,152.2,46.4,,,0.2,0.1,0.7,0.3,274.4,83.6,-23.74615042,-46.5769583,18,5,29,14.56,0.021,3.632,3.651,3.647,3.63,0,-0.1,0,11,-4.2,-52.1,307.9,998,364,1024,1024,1024,,,,,
3180,333,5m 33s,-23.74570116,-46.57629939,P-GPS,152.2,46.4,,,0.2,0.1,1.0,0.4,274.3,83.6,-23.74615042,-46.5769583,18,5,29,14.56,0.021,3.632,3.651,3.647,3.63,0,-0.1,0,22.4,-4.7,-52.6,307.4,1024,364,1024,1024,1024,,,,,
3181,333.1,5m 33.1s,-23.74570118,-46.57629948,P-GPS,152.2,46.4,,,0.3,0.1,0.0,0.0,274.3,83.6,-23.74615042,-46.5769583,18,5,29,14.56,0.021,3.632,3.651,3.647,3.63,-0.1,0.1,0.1,31.3,-4.7,-53.1,306.9,999,364,1024,1024,1024,,,,,
3182,333.2,5m 33.2s,-23.7457015,-46.57629924,P-GPS,152.2,46.4,,,1.3,0.6,1.1,0.5,274.3,83.6,-23.74615042,-46.5769583,18,5,29,14.56,0.021,3.632,3.651,3.647,3.63,-0.3,0.5,0.1,33.1,-4.1,-53.2,306.8,1004,364,1024,1024,1024,,,,,
3183,333.3,5m 33.3s,-23.74570203,-46.57629852,P-GPS,152.2,46.4,,,1.3,0.6,1.5,0.7,274.4,83.6,-23.74615042,-46.5769583,18,5,29,14.56,0.021,3.632,3.651,3.647,3.63,-0.6,1,0,30.9,-3.3,-53,307,998,364,1024,1024,1024,,,,,
3184,333.4,5m 33.4s,-23.74570292,-46.57629722,P-GPS,152.2,46.4,,,3.6,1.6,2.8,1.3,274.5,83.7,-23.74615042,-46.5769583,18,5,29,14.56,0.021,3.632,3.651,3.647,3.63,-0.8,1.4,0,28.1,-3.5,-52.8,307.2,998,364,1024,1024,1024,,,,,
3185,333.5,5m 33.5s,-23.74570391,-46.5762956,P-GPS,152.2,46.4,,,4.4,2.0,4.1,1.8,274.8,83.7,-23.74615042,-46.5769583,18,5,29,14.56,0.021,3.632,3.651,3.647,3.63,-1,1.7,0,27.6,-3.1,-52.7,307.3,995,364,1024,1024,1024,,,,,
3186,333.6,5m 33.6s,-23.74570519,-46.57629345,P-GPS,152.2,46.4,,,4.4,2.0,5.0,2.2,275.1,83.8,-23.74615042,-46.5769583,18,5,29,14.56,0.021,3.632,3.651,3.647,3.63,-1.2,2,0,27.2,-3.9,-52.6,307.4,1002,364,1024,1024,1024,,,,,
3187,333.7,5m 33.7s,-23.74570652,-46.5762911,P-GPS,152.2,46.4,,,5.9,2.6,6.0,2.7,275.4,83.9,-23.74615042,-46.5769583,18,5,29,14.56,0.021,3.632,3.651,3.647,3.63,-1.3,2.3,0,26.5,-4.8,-52.6,307.4,995,364,1024,1024,1024,,,,,
3188,333.8,5m 33.8s,-23.74570805,-46.57628822,P-GPS,152.2,46.4,,,6.7,3.0,6.9,3.1,275.9,84.1,-23.74615042,-46.5769583,18,5,29,14.56,0.021,3.632,3.651,3.647,3.63,-1.5,2.6,0,25.4,-5.1,-52.5,307.5,999,364,1024,1024,1024,,,,,
3189,333.9,5m 33.9s,-23.74570966,-46.57628526,P-GPS,152.2,46.4,,,7.3,3.3,7.7,3.4,276.3,84.2,-23.74615042,-46.5769583,18,5,29,14.56,0.021,3.632,3.651,3.647,3.63,-1.7,2.8,0,24.7,-4.9,-52.5,307.5,996,364,1024,1024,1024,,,,,
3190,334,5m 34s,-23.74571136,-46.57628195,P-GPS,152.2,46.4,,,8.0,3.6,8.2,3.7,276.9,84.4,-23.74615042,-46.5769583,18,5,29,14.56,0.021,3.632,3.651,3.647,3.63,-1.8,3.1,0,25.2,-4.8,-52.6,307.4,994,364,1024,1024,1024,,,,,
3191,334.1,5m 34.1s,-23.74571313,-46.57627854,P-GPS,152.2,46.4,,,8.5,3.8,8.8,3.9,277.4,84.6,-23.74615042,-46.5769583,18,5,29,14.56,0.021,3.632,3.651,3.647,3.63,-1.9,3.3,0,24.7,-4.5,-52.6,307.4,987,364,1024,1024,1024,,,,,
3192,334.2,5m 34.2s,-23.74571497,-46.57627477,P-GPS,152.2,46.4,,,9.0,4.0,9.3,4.2,278.1,84.8,-23.74615042,-46.5769583,18,5,29,14.56,0.021,3.632,3.651,3.647,3.63,-2,3.5,0,24.2,-4.4,-52.6,307.4,982,364,1024,1024,1024,,,,,
3193,334.3,5m 34.3s,-23.74571686,-46.57627089,P-GPS,152.2,46.4,,,9.6,4.3,9.8,4.4,278.7,85.0,-23.74615042,-46.5769583,18,5,29,14.56,0.021,3.632,3.651,3.647,3.63,-2,3.8,0,24.1,-4.5,-52.6,307.4,970,364,1024,1024,1024,,,,,
3194,334.4,5m 34.4s,-23.74571872,-46.57626666,P-GPS,152.2,46.4,,,10.1,4.5,10.3,4.6,279.5,85.2,-23.74615042,-46.5769583,18,5,29,14.628,0.019,3.652,3.666,3.663,3.647,-2.1,4,0,24.2,-4.9,-52.7,307.3,952,364,1024,1024,1024,,,,,
3195,334.5,5m 34.5s,-23.74572067,-46.57626232,P-GPS,152.6,46.5,,,10.1,4.5,10.9,4.9,280.3,85.4,-23.74615042,-46.5769583,18,5,29,14.628,0.019,3.652,3.666,3.663,3.647,-2.2,4.2,0,24.6,-5.2,-52.8,307.2,931,364,1024,1024,1024,,,,,
3196,334.6,5m 34.6s,-23.74572259,-46.57625763,P-GPS,152.2,46.4,,,11.2,5.0,11.3,5.1,281.2,85.7,-23.74615042,-46.5769583,18,5,29,14.628,0.019,3.652,3.666,3.663,3.647,-2.2,4.5,0.1,23.4,-7.3,-52.9,307.1,903,364,1024,1024,1024,,,,,
3197,334.7,5m 34.7s,-23.74572465,-46.57625286,P-GPS,152.2,46.4,,,11.2,5.0,11.9,5.3,282.2,86.0,-23.74615042,-46.5769583,18,5,29,14.628,0.019,3.652,3.666,3.663,3.647,-2.4,4.6,0.1,23,-7.3,-52.8,307.2,839,364,1024,1024,1024,,,,,
3198,334.8,5m 34.8s,-23.74572675,-46.57624777,P-GPS,152.2,46.4,,,12.0,5.4,12.3,5.5,283.2,86.3,-23.74615042,-46.5769583,18,5,29,14.628,0.019,3.652,3.666,3.663,3.647,-2.4,4.8,0.1,23.9,-7,-53,307,744,364,1024,1024,1024,,,,,
3199,334.9,5m 34.9s,-23.74572896,-46.57624262,P-GPS,152.2,46.4,,,12.5,5.6,12.9,5.8,284.2,86.6,-23.74615042,-46.5769583,18,5,29,14.628,0.019,3.652,3.666,3.663,3.647,-2.5,5,0.1,23.3,-8,-53.1,306.9,712,364,1024,1024,1024,,,,,
3200,335,5m 35s,-23.74573127,-46.57623716,P-GPS,152.2,46.4,,,13.0,5.8,13.3,6.0,285.2,86.9,-23.74615042,-46.5769583,18,5,29,14.628,0.019,3.652,3.666,3.663,3.647,-2.6,5.2,0.1,23,-8.7,-53.2,306.8,700,364,1024,1024,1024,,,,,
3201,335.1,5m 35.1s,-23.7457337,-46.57623167,P-GPS,152.2,46.4,,,13.3,6.0,13.7,6.1,286.3,87.3,-23.74615042,-46.5769583,18,5,29,14.628,0.019,3.652,3.666,3.663,3.647,-2.7,5.3,0,23.1,-9.5,-53.4,306.6,591,364,1024,1024,1024,,,,,
3202,335.3,5m 35.3s,-23.74573884,-46.57622023,P-GPS,152.2,46.4,,,14.2,6.4,14.3,6.4,288.6,88.0,-23.74615042,-46.5769583,18,5,29,14.628,0.019,3.652,3.666,3.663,3.647,-3,5.6,0.1,22.2,-11.7,-53.7,306.3,512,364,1024,1024,1024,,,,,
3203,335.4,5m 35.4s,-23.74574168,-46.57621434,P-GPS,152.2,46.4,,,14.2,6.4,14.7,6.6,289.7,88.3,-23.74615042,-46.5769583,18,5,29,14.529,0.02,3.622,3.642,3.641,3.624,-3.2,5.7,0.1,21.7,-12.4,-53.9,306.1,437,364,1024,1024,1024,,,,,
3204,335.5,5m 35.5s,-23.74574464,-46.57620846,P-GPS,152.6,46.5,,,14.7,6.6,15.2,6.8,290.9,88.7,-23.74615042,-46.5769583,18,5,29,14.529,0.02,3.622,3.642,3.641,3.624,-3.3,5.7,0,20.8,-13.7,-54.1,305.9,394,364,1024,1024,1024,,,,,
3205,335.6,5m 35.6s,-23.74574775,-46.57620241,P-GPS,152.6,46.5,,,15.0,6.7,15.5,6.9,292.0,89.0,-23.74615042,-46.5769583,18,5,29,14.529,0.02,3.622,3.642,3.641,3.624,-3.4,5.8,0.1,19,-16.2,-54.2,305.8,418,364,1024,1024,1024,,,,,
