Id,Time(seconds),Time(text),Latitude,Longitude,FlightMode,Altitude(feet),Altitude(meters),VpsAltitude(feet),VpsAltitude(meters),HSpeed(mph),HSpeed(m/s),GpsSpeed(mph),GpsSpeed(m/s),HomeDistance(feet),HomeDistance(meters),HomeLatitude,HomeLongitude,GpsCount,GpsLevel,BatteryPower(%),BatteryVoltage,BatteryVoltageDeviation,BatteryCell1Voltage,BatteryCell2Voltage,BatteryCell3Voltage,BatteryCell4Voltage,VelocityX,VelocityY,VelocityZ,Pitch,Roll,Yaw,Yaw(360),RcAileron,RcElevator,RcGyro,RcRudder,RcThrottle,NonGpsError,GoHomeStatus,AppTip,AppWarning,AppMessage
1753,200.8,3m 20.8s,-23.762825,-46.59934504,P-GPS,170.6,52.0,,,0.7,0.3,0.0,0.0,716.7,218.5,-23.76208751,-46.59735531,18,5,85,16.093,0.028,4.024,4.007,4.035,4.027,0.1,0.3,-0.2,-6.6,1.6,65.4,65.4,1024,1024,1024,1024,1024,,,,,
1754,200.9,3m 20.9s,-23.76282529,-46.59934512,P-GPS,170.6,52.0,,,0.7,0.3,0.0,0.0,716.8,218.5,-23.76208751,-46.59735531,18,5,85,16.093,0.028,4.024,4.007,4.035,4.027,0.1,0.3,-0.1,-6.3,1.9,65.4,65.4,1024,1024,742,1024,1024,,,,,
1755,201,3m 21s,-23.76282543,-46.59934504,P-GPS,170.6,52.0,,,0.7,0.3,0.0,0.0,716.8,218.5,-23.76208751,-46.59735531,18,5,85,16.093,0.028,4.024,4.007,4.035,4.027,0.1,0.3,-0.2,-6.2,2,65.5,65.5,1024,1024,727,1024,1024,,,,,
1756,201.1,3m 21.1s,-23.76282566,-46.59934502,P-GPS,170.6,52.0,,,0.7,0.3,0.0,0.0,716.8,218.5,-23.76208751,-46.59735531,18,5,85,16.093,0.028,4.024,4.007,4.035,4.027,0.1,0.3,-0.1,-6.2,1.1,65.4,65.4,1024,1024,727,1024,1024,,,,,
1757,201.2,3m 21.2s,-23.76282582,-46.59934495,P-GPS,170.6,52.0,,,0.7,0.3,0.0,0.0,716.8,218.5,-23.76208751,-46.59735531,18,5,85,16.093,0.028,4.024,4.007,4.035,4.027,0.1,0.3,-0.1,-6.1,0.3,65.4,65.4,1024,1024,890,1024,1024,,,,,
1758,201.3,3m 21.3s,-23.76282606,-46.59934496,P-GPS,170.6,52.0,,,0.8,0.4,0.0,0.0,716.8,218.5,-23.76208751,-46.59735531,18,5,85,16.093,0.028,4.024,4.007,4.035,4.027,0.2,0.3,-0.1,-5.8,0.2,65.3,65.3,1024,1024,1024,1024,1024,,,,,
1759,201.4,3m 21.4s,-23.76282617,-46.59934486,P-GPS,170.6,52.0,,,0.8,0.4,1.1,0.5,716.8,218.5,-23.76208751,-46.59735531,18,5,85,16.093,0.028,4.024,4.007,4.035,4.027,0.2,0.3,-0.2,-4.8,0.2,65.4,65.4,1024,1024,1024,1024,1024,,,,,
1760,201.5,3m 21.5s,-23.76282635,-46.59934487,P-GPS,170.6,52.0,,,0.8,0.4,0.0,0.0,716.9,218.5,-23.76208751,-46.59735531,18,5,85,16.093,0.028,4.024,4.007,4.035,4.027,0.2,0.3,-0.2,-4.8,0.4,65.4,65.4,1024,1024,1024,1024,1024,,,,,
1761,201.6,3m 21.6s,-23.7628264,-46.5993448,P-GPS,170.6,52.0,,,0.8,0.4,1.1,0.5,716.8,218.5,-23.76208751,-46.59735531,18,5,85,16.093,0.028,4.024,4.007,4.035,4.027,0.2,0.3,-0.1,-4.8,0.5,65.4,65.4,1024,1024,1024,1024,1024,,,,,
1762,201.7,3m 21.7s,-23.76282654,-46.59934487,P-GPS,170.6,52.0,,,0.8,0.4,0.0,0.0,716.9,218.5,-23.76208751,-46.59735531,18,5,85,16.093,0.028,4.024,4.007,4.035,4.027,0.2,0.3,-0.2,-5,1.5,65.4,65.4,1024,1024,1024,1024,1024,,,,,
1763,201.8,3m 21.8s,-23.76282658,-46.59934484,P-GPS,170.6,52.0,,,0.8,0.4,0.0,0.0,716.9,218.5,-23.76208751,-46.59735531,18,5,85,16.093,0.028,4.024,4.007,4.035,4.027,0.2,0.3,-0.2,-5.6,2.1,65.4,65.4,1024,1024,1024,1024,1024,,,,,
1764,201.9,3m 21.9s,-23.76282671,-46.59934489,P-GPS,170.6,52.0,,,0.9,0.4,0.0,0.0,716.9,218.5,-23.76208751,-46.59735531,18,5,85,16.093,0.028,4.024,4.007,4.035,4.027,0.3,0.3,-0.2,-5.9,1.6,65.4,65.4,1024,1024,1024,1024,1024,,,,,
1765,202,3m 22s,-23.76282673,-46.59934482,P-GPS,170.6,52.0,,,0.9,0.4,1.1,0.5,716.9,218.5,-23.76208751,-46.59735531,18,5,85,16.093,0.028,4.024,4.007,4.035,4.027,0.3,0.3,-0.2,-5.3,1.7,65.4,65.4,1024,1024,1024,1024,1024,,,,,
1766,202.1,3m 22.1s,-23.76282683,-46.59934483,P-GPS,170.6,52.0,,,0.9,0.4,0.0,0.0,716.9,218.5,-23.76208751,-46.59735531,18,5,85,16.1,0.029,4.024,4.008,4.037,4.031,0.3,0.3,-0.2,-4.9,2.3,65.3,65.3,1024,1024,1024,1024,1024,,,,,
1767,202.2,3m 22.2s,-23.76282683,-46.59934476,P-GPS,170.6,52.0,,,0.9,0.4,0.0,0.0,716.9,218.5,-23.76208751,-46.59735531,18,5,85,16.1,0.029,4.024,4.008,4.037,4.031,0.3,0.3,-0.2,-4.5,2.6,65.5,65.5,1024,1024,1024,1024,1024,,,,,
1768,202.3,3m 22.3s,-23.76282693,-46.59934479,P-GPS,170.6,52.0,,,0.9,0.4,0.0,0.0,716.9,218.5,-23.76208751,-46.59735531,18,5,85,16.1,0.029,4.024,4.008,4.037,4.031,0.3,0.3,-0.2,-4.6,2.6,65.4,65.4,1024,1024,1024,1024,1024,,,,,
1769,202.4,3m 22.4s,-23.76282694,-46.59934474,P-GPS,170.6,52.0,,,0.9,0.4,1.1,0.5,716.9,218.5,-23.76208751,-46.59735531,18,5,85,16.1,0.029,4.024,4.008,4.037,4.031,0.3,0.3,-0.2,-4.2,2.3,65.3,65.3,1024,1024,1024,1024,1024,,,,,
1770,202.5,3m 22.5s,-23.76282703,-46.59934479,P-GPS,170.6,52.0,,,0.9,0.4,0.0,0.0,716.9,218.5,-23.76208751,-46.59735531,18,5,85,16.1,0.029,4.024,4.008,4.037,4.031,0.3,0.3,-0.1,-4.7,2.8,65.4,65.4,1024,1024,1024,1024,1024,,,,,
1771,202.6,3m 22.6s,-23.76282705,-46.59934479,P-GPS,170.9,52.1,,,0.8,0.4,0.0,0.0,716.9,218.5,-23.76208751,-46.59735531,18,5,85,16.1,0.029,4.024,4.008,4.037,4.031,0.3,0.2,-0.1,-4.6,2.9,65.4,65.4,1024,1024,1024,1024,1024,,,,,
1772,202.7,3m 22.7s,-23.76282718,-46.59934493,P-GPS,170.9,52.1,,,0.6,0.3,0.0,0.0,717.0,218.5,-23.76208751,-46.59735531,18,5,85,16.1,0.029,4.024,4.008,4.037,4.031,0.2,0.2,-0.1,-5.2,3.1,65.4,65.4,1024,1024,1024,1024,1024,,,,,
1773,202.8,3m 22.8s,-23.76282721,-46.59934498,P-GPS,170.9,52.1,,,0.6,0.3,0.0,0.0,717.0,218.5,-23.76208751,-46.59735531,18,5,85,16.1,0.029,4.024,4.008,4.037,4.031,0.2,0.2,-0.1,-5.9,2.7,65.4,65.4,1024,1024,1024,1024,1024,,,,,
1774,202.9,3m 22.9s,-23.76282734,-46.59934513,P-GPS,170.9,52.1,,,0.8,0.4,0.0,0.0,717.1,218.6,-23.76208751,-46.59735531,18,5,85,16.1,0.029,4.024,4.008,4.037,4.031,0.3,0.2,-0.1,-6.2,3,65.5,65.5,1024,1024,1024,1024,1024,,,,,
1775,203,3m 23s,-23.76282739,-46.59934519,P-GPS,170.9,52.1,,,0.6,0.3,0.0,0.0,717.1,218.6,-23.76208751,-46.59735531,18,5,85,16.1,0.029,4.024,4.008,4.037,4.031,0.2,0.2,-0.1,-6.3,2.8,65.4,65.4,1024,1024,1024,1024,1024,,,,,
1776,203.1,3m 23.1s,-23.76282755,-46.59934537,P-GPS,170.9,52.1,,,0.6,0.3,0.0,0.0,717.2,218.6,-23.76208751,-46.59735531,18,5,85,16.111,0.026,4.03,4.012,4.038,4.031,0.2,0.2,-0.1,-6.2,3.1,65.6,65.6,1024,1024,1024,1024,1024,,,,,
1777,203.2,3m 23.2s,-23.7628276,-46.59934546,P-GPS,170.9,52.1,,,0.6,0.3,0.0,0.0,717.2,218.6,-23.76208751,-46.59735531,18,5,85,16.111,0.026,4.03,4.012,4.038,4.031,0.2,0.2,-0.1,-6.3,3,65.4,65.4,1024,1024,1024,1024,1024,,,,,
1778,203.3,3m 23.3s,-23.76282776,-46.59934562,P-GPS,170.9,52.1,,,0.6,0.3,0.0,0.0,717.3,218.6,-23.76208751,-46.59735531,18,5,85,16.111,0.026,4.03,4.012,4.038,4.031,0.2,0.2,-0.1,-6.5,2.6,65.5,65.5,1024,1024,1024,1024,1024,,,,,
1779,203.4,3m 23.4s,-23.76282782,-46.59934566,P-GPS,170.9,52.1,,,0.6,0.3,0.0,0.0,717.3,218.6,-23.76208751,-46.59735531,18,5,85,16.111,0.026,4.03,4.012,4.038,4.031,0.2,0.2,-0.1,-7.1,3.1,65.5,65.5,1024,1024,1024,1024,1024,,,,,
1780,203.5,3m 23.5s,-23.76282797,-46.59934579,P-GPS,170.9,52.1,,,0.6,0.3,0.0,0.0,717.4,218.7,-23.76208751,-46.59735531,18,5,85,16.111,0.026,4.03,4.012,4.038,4.031,0.2,0.2,-0.1,-6.9,2.8,65.5,65.5,1024,1024,1024,1024,1024,,,,,
1781,203.6,3m 23.6s,-23.76282799,-46.5993458,P-GPS,170.9,52.1,,,0.8,0.4,0.0,0.0,717.4,218.7,-23.76208751,-46.59735531,18,5,85,16.111,0.026,4.03,4.012,4.038,4.031,0.3,0.2,-0.1,-7.3,2.7,65.4,65.4,1024,1024,1024,1024,1024,,,,,
1782,203.7,3m 23.7s,-23.76282809,-46.59934588,P-GPS,170.9,52.1,,,0.9,0.4,1.1,0.5,717.4,218.7,-23.76208751,-46.59735531,18,5,85,16.111,0.026,4.03,4.012,4.038,4.031,0.3,0.3,-0.1,-7.4,2.7,65.4,65.4,1024,1024,1024,1024,1024,,,,,
1783,203.8,3m 23.8s,-23.76282811,-46.59934585,P-GPS,170.9,52.1,,,0.9,0.4,0.0,0.0,717.4,218.7,-23.76208751,-46.59735531,18,5,85,16.111,0.026,4.03,4.012,4.038,4.031,0.3,0.3,-0.1,-7.1,2.3,65.4,65.4,1024,1024,1024,1024,1024,,,,,
1784,203.9,3m 23.9s,-23.76282824,-46.5993459,P-GPS,170.9,52.1,,,0.9,0.4,0.0,0.0,717.4,218.7,-23.76208751,-46.59735531,18,5,85,16.111,0.026,4.03,4.012,4.038,4.031,0.3,0.3,-0.1,-6.7,2.6,65.3,65.3,1024,1024,1024,1024,1024,,,,,
1785,204,3m 24s,-23.76282826,-46.59934582,P-GPS,170.9,52.1,,,1.1,0.5,0.0,0.0,717.4,218.7,-23.76208751,-46.59735531,18,5,85,16.111,0.026,4.03,4.012,4.038,4.031,0.3,0.4,0,-6,2.6,65.4,65.4,1024,1024,1024,1024,1024,,,,,
1786,204.1,3m 24.1s,-23.76282839,-46.59934582,P-GPS,170.9,52.1,,,1.1,0.5,0.0,0.0,717.4,218.7,-23.76208751,-46.59735531,18,5,85,16.087,0.028,4.023,4.006,4.034,4.024,0.3,0.4,-0.1,-5,2.5,65.3,65.3,1024,1024,1024,1024,1024,,,,,
1787,204.2,3m 24.2s,-23.76282843,-46.59934573,P-GPS,170.9,52.1,,,0.9,0.4,0.0,0.0,717.4,218.7,-23.76208751,-46.59735531,18,5,85,16.087,0.028,4.023,4.006,4.034,4.024,0.3,0.3,-0.1,-5.5,2.5,65.4,65.4,1024,1024,1024,1024,1024,,,,,
1788,204.3,3m 24.3s,-23.7628286,-46.59934574,P-GPS,170.9,52.1,,,0.8,0.4,0.0,0.0,717.4,218.7,-23.76208751,-46.59735531,18,5,85,16.087,0.028,4.023,4.006,4.034,4.024,0.2,0.3,-0.1,-5.7,2,65.5,65.5,1024,1024,1024,1024,1024,,,,,
1789,204.4,3m 24.4s,-23.76282867,-46.59934564,P-GPS,170.9,52.1,,,1.1,0.5,0.0,0.0,717.4,218.7,-23.76208751,-46.59735531,18,5,85,16.087,0.028,4.023,4.006,4.034,4.024,0.3,0.4,-0.1,-6.2,1.5,65.3,65.3,1024,1024,1024,1024,1024,,,,,
1790,204.5,3m 24.5s,-23.76282884,-46.59934564,P-GPS,170.9,52.1,,,1.1,0.5,0.0,0.0,717.4,218.7,-23.76208751,-46.59735531,18,5,85,16.087,0.028,4.023,4.006,4.034,4.024,0.3,0.4,-0.1,-6.2,1.3,65.4,65.4,1024,1024,1024,1024,1024,,,,,
1791,204.6,3m 24.6s,-23.76282887,-46.59934553,P-GPS,170.9,52.1,,,1.1,0.5,0.0,0.0,717.4,218.7,-23.76208751,-46.59735531,18,5,85,16.087,0.028,4.023,4.006,4.034,4.024,0.3,0.4,-0.1,-5,1.8,65.5,65.5,1024,1024,1024,1024,1024,,,,,
1792,204.7,3m 24.7s,-23.76282902,-46.59934551,P-GPS,170.9,52.1,,,1.1,0.5,0.0,0.0,717.4,218.7,-23.76208751,-46.59735531,18,5,85,16.087,0.028,4.023,4.006,4.034,4.024,0.3,0.4,-0.1,-4.8,1.6,65.4,65.4,1024,1024,1024,1024,1024,,,,,
1793,204.8,3m 24.8s,-23.76282905,-46.5993454,P-GPS,170.9,52.1,,,1.1,0.5,0.0,0.0,717.4,218.7,-23.76208751,-46.59735531,18,5,85,16.087,0.028,4.023,4.006,4.034,4.024,0.3,0.4,-0.1,-4.1,2.3,65.5,65.5,1024,1024,1024,1024,1024,,,,,
1794,204.9,3m 24.9s,-23.76282919,-46.5993454,P-GPS,170.9,52.1,,,0.9,0.4,0.0,0.0,717.4,218.7,-23.76208751,-46.59735531,18,5,85,16.087,0.028,4.023,4.006,4.034,4.024,0.3,0.3,-0.1,-3.8,2.2,65.5,65.5,1024,1024,1024,1024,1024,,,,,
1795,205,3m 25s,-23.76282923,-46.59934532,P-GPS,170.9,52.1,,,0.8,0.4,0.0,0.0,717.4,218.7,-23.76208751,-46.59735531,18,5,85,16.087,0.028,4.023,4.006,4.034,4.024,0.2,0.3,-0.1,-4.6,2.1,65.4,65.4,1024,1024,1024,1024,1024,,,,,
1796,205.1,3m 25.1s,-23.76282939,-46.59934535,P-GPS,170.9,52.1,,,0.8,0.4,1.1,0.5,717.4,218.7,-23.76208751,-46.59735531,18,5,85,16.087,0.028,4.023,4.006,4.034,4.024,0.2,0.3,-0.2,-5.1,1.4,65.5,65.5,1024,1024,1024,1024,1024,,,,,
1797,205.2,3m 25.2s,-23.76282946,-46.59934532,P-GPS,171.3,52.2,,,0.8,0.4,0.0,0.0,717.4,218.7,-23.76208751,-46.59735531,18,5,85,16.087,0.028,4.023,4.006,4.034,4.024,0.2,0.3,-0.1,-5.3,1.6,65.4,65.4,1024,1024,1024,1024,1024,,,,,
1798,205.3,3m 25.3s,-23.76282962,-46.59934543,P-GPS,171.3,52.2,,,0.6,0.3,1.1,0.5,717.5,218.7,-23.76208751,-46.59735531,18,5,85,16.087,0.028,4.023,4.006,4.034,4.024,0.2,0.2,-0.1,-5.1,1.7,65.5,65.5,1024,1024,1024,1024,1024,,,,,
1799,205.4,3m 25.4s,-23.7628297,-46.59934547,P-GPS,171.3,52.2,,,0.6,0.3,1.1,0.5,717.5,218.7,-23.76208751,-46.59735531,18,5,85,16.087,0.028,4.023,4.006,4.034,4.024,0.2,0.2,-0.1,-6,1.4,65.4,65.4,1024,1024,1024,1024,1024,,,,,
1800,205.5,3m 25.5s,-23.76282988,-46.5993456,P-GPS,170.9,52.1,,,0.6,0.3,0.0,0.0,717.6,218.7,-23.76208751,-46.59735531,18,5,85,16.087,0.028,4.023,4.006,4.034,4.024,0.2,0.2,-0.1,-7,2,65.5,65.5,1024,1024,1024,1024,1024,,,,,
1801,205.6,3m 25.6s,-23.76282995,-46.59934559,P-GPS,170.9,52.1,,,0.8,0.4,0.0,0.0,717.6,218.7,-23.76208751,-46.59735531,18,5,85,16.087,0.028,4.023,4.006,4.034,4.024,0.2,0.3,-0.1,-7.2,2.7,65.5,65.5,1024,1024,1024,1024,1024,,,,,
1802,205.7,3m 25.7s,-23.76283013,-46.59934561,P-GPS,170.9,52.1,,,0.8,0.4,0.0,0.0,717.6,218.7,-23.76208751,-46.59735531,18,5,85,16.087,0.028,4.023,4.006,4.034,4.024,0.2,0.3,0,-6.8,1.3,65.5,65.5,1024,1024,1024,1024,1024,,,,,
1803,205.8,3m 25.8s,-23.76283022,-46.5993455,P-GPS,170.9,52.1,,,0.8,0.4,0.0,0.0,717.6,218.7,-23.76208751,-46.59735531,18,5,85,16.087,0.028,4.023,4.006,4.034,4.024,0.2,0.3,0,-6.7,1.1,65.5,65.5,1024,1024,1084,1024,1024,,,,,
1804,205.9,3m 25.9s,-23.76283039,-46.59934545,P-GPS,170.9,52.1,,,1.0,0.5,0.0,0.0,717.6,218.7,-23.76208751,-46.59735531,18,5,85,16.087,0.028,4.023,4.006,4.034,4.024,0.2,0.4,0,-6.2,0.6,65.4,65.4,1024,1130,1086,1024,1024,,,,,
1805,206,3m 26s,-23.76283046,-46.5993453,P-GPS,170.9,52.1,,,1.0,0.5,0.0,0.0,717.5,218.7,-23.76208751,-46.59735531,18,5,85,16.087,0.028,4.023,4.006,4.034,4.024,0.2,0.4,0,-5.7,0,65.5,65.5,1024,1270,1089,1024,1024,,,,,
1806,206.1,3m 26.1s,-23.76283062,-46.59934527,P-GPS,170.9,52.1,,,1.1,0.5,0.0,0.0,717.6,218.7,-23.76208751,-46.59735531,18,5,85,16.102,0.026,4.027,4.01,4.036,4.029,0.3,0.4,0,-4.5,1,65.4,65.4,1024,1351,1112,1024,1024,,,,,
1807,206.2,3m 26.2s,-23.76283062,-46.59934512,P-GPS,170.9,52.1,,,1.1,0.5,0.0,0.0,717.5,218.7,-23.76208751,-46.59735531,18,5,85,16.102,0.026,4.027,4.01,4.036,4.029,0.3,0.4,0,-3.8,2.3,65.4,65.4,1024,1407,1124,1024,1024,,,,,
1808,206.3,3m 26.3s,-23.7628307,-46.59934506,P-GPS,170.9,52.1,,,0.8,0.4,0.0,0.0,717.5,218.7,-23.76208751,-46.59735531,18,5,85,16.102,0.026,4.027,4.01,4.036,4.029,0.2,0.3,-0.1,-4.2,2.9,65.3,65.3,1024,1473,1133,1024,1024,,,,,
1809,206.4,3m 26.4s,-23.76283073,-46.59934494,P-GPS,170.9,52.1,,,0.8,0.4,0.0,0.0,717.5,218.7,-23.76208751,-46.59735531,18,5,85,16.102,0.026,4.027,4.01,4.036,4.029,0.2,0.3,-0.1,-4.8,3.2,65.4,65.4,1024,1528,1145,1024,1024,,,,,
1810,206.5,3m 26.5s,-23.76283086,-46.5993449,P-GPS,170.9,52.1,,,0.8,0.4,0.0,0.0,717.5,218.7,-23.76208751,-46.59735531,18,5,85,16.102,0.026,4.027,4.01,4.036,4.029,0.2,0.3,-0.1,-6.5,3.5,65.4,65.4,1024,1562,1146,1024,1024,,,,,
1811,206.6,3m 26.6s,-23.76283093,-46.59934477,P-GPS,170.9,52.1,,,0.8,0.4,0.0,0.0,717.5,218.7,-23.76208751,-46.59735531,18,5,85,16.102,0.026,4.027,4.01,4.036,4.029,0.2,0.4,-0.1,-8.5,3.5,65.2,65.2,1024,1583,1159,1024,1024,,,,,
1812,206.7,3m 26.7s,-23.76283108,-46.59934469,P-GPS,170.9,52.1,,,1.0,0.5,0.0,0.0,717.4,218.7,-23.76208751,-46.59735531,18,5,85,16.102,0.026,4.027,4.01,4.036,4.029,0.2,0.4,-0.1,-11.3,3.5,65.3,65.3,1024,1611,1159,1024,1024,,,,,
1813,206.8,3m 26.8s,-23.76283114,-46.59934445,P-GPS,170.9,52.1,,,1.2,0.5,0.0,0.0,717.4,218.7,-23.76208751,-46.59735531,18,5,85,16.102,0.026,4.027,4.01,4.036,4.029,0.2,0.5,-0.1,-14,3.5,65.1,65.1,1024,1662,1160,1024,1024,,,,,
1814,206.9,3m 26.9s,-23.76283125,-46.59934416,P-GPS,170.9,52.1,,,1.7,0.8,0.0,0.0,717.3,218.6,-23.76208751,-46.59735531,18,5,85,16.102,0.026,4.027,4.01,4.036,4.029,0.3,0.7,-0.1,-17.1,3.2,65.1,65.1,1024,1684,1164,1024,1024,,,,,
1815,207,3m 27s,-23.76283121,-46.59934359,P-GPS,170.9,52.1,,,2.1,1.0,1.1,0.5,717.1,218.6,-23.76208751,-46.59735531,18,5,85,16.102,0.026,4.027,4.01,4.036,4.029,0.3,0.9,-0.1,-20.9,3.6,65.1,65.1,1024,1684,1164,1024,1024,,,,,
1816,207.1,3m 27.1s,-23.76283116,-46.59934287,P-GPS,171.3,52.2,,,2.6,1.2,1.5,0.7,716.9,218.5,-23.76208751,-46.59735531,18,5,84,16.127,0.026,4.032,4.017,4.043,4.035,0.4,1.1,-0.1,-25.1,3.8,65.1,65.1,1024,1684,1164,1024,1024,,,,,
1817,207.2,3m 27.2s,-23.7628309,-46.59934179,P-GPS,171.3,52.2,,,3.4,1.5,1.8,0.8,716.5,218.4,-23.76208751,-46.59735531,18,5,84,16.127,0.026,4.032,4.017,4.043,4.035,0.6,1.4,-0.1,-27.2,3.1,65,65,1024,1684,1164,1024,1024,,,,,
1818,207.3,3m 27.3s,-23.76283057,-46.5993404,P-GPS,171.3,52.2,,,4.4,2.0,3.0,1.3,716.1,218.3,-23.76208751,-46.59735531,18,5,84,16.127,0.026,4.032,4.017,4.043,4.035,0.8,1.8,-0.1,-26.8,3.1,65.1,65.1,1024,1684,1164,1024,1024,,,,,
1819,207.4,3m 27.4s,-23.76283005,-46.59933865,P-GPS,171.3,52.2,,,5.1,2.3,3.8,1.7,715.4,218.1,-23.76208751,-46.59735531,18,5,84,16.127,0.026,4.032,4.017,4.043,4.035,0.9,2.1,-0.1,-26.5,3.9,65.1,65.1,1024,1684,1164,1024,1024,,,,,
1820,207.5,3m 27.5s,-23.76282948,-46.59933663,P-GPS,171.3,52.2,,,5.6,2.5,4.5,2.0,714.7,217.9,-23.76208751,-46.59735531,18,5,84,16.127,0.026,4.032,4.017,4.043,4.035,1,2.3,-0.1,-25.7,3.7,65.2,65.2,1024,1684,1164,1024,1024,,,,,
1821,207.6,3m 27.6s,-23.76282869,-46.59933429,P-GPS,171.3,52.2,,,6.3,2.8,5.2,2.3,713.9,217.6,-23.76208751,-46.59735531,18,5,84,16.127,0.026,4.032,4.017,4.043,4.035,1.1,2.6,-0.1,-25.1,3.3,65.2,65.2,1024,1684,1164,1024,1024,,,,,
1822,207.7,3m 27.7s,-23.76282791,-46.59933171,P-GPS,171.3,52.2,,,6.9,3.1,5.9,2.6,713.0,217.3,-23.76208751,-46.59735531,18,5,84,16.127,0.026,4.032,4.017,4.043,4.035,1.3,2.8,-0.1,-24.6,3.2,65.2,65.2,1024,1684,1164,1024,1024,,,,,
1823,207.8,3m 27.8s,-23.76282699,-46.59932887,P-GPS,171.6,52.3,,,7.6,3.4,6.5,2.9,712.0,217.0,-23.76208751,-46.59735531,18,5,84,16.127,0.026,4.032,4.017,4.043,4.035,1.4,3.1,0,-24.4,3,65.2,65.2,1024,1684,1165,1024,1024,,,,,
1824,208,3m 28s,-23.76282499,-46.59932266,P-GPS,171.6,52.3,,,8.6,3.9,7.3,3.3,709.8,216.3,-23.76208751,-46.59735531,18,5,84,16.127,0.026,4.032,4.017,4.043,4.035,1.6,3.5,-0.1,-24.6,3.3,65.2,65.2,1024,1684,1165,1024,1024,,,,,
1825,208.1,3m 28.1s,-23.76282392,-46.59931929,P-GPS,171.6,52.3,,,9.1,4.1,7.8,3.5,708.6,216.0,-23.76208751,-46.59735531,18,5,84,16.067,0.023,4.019,4.004,4.027,4.017,1.7,3.7,-0.1,-24.8,3.2,65.2,65.2,994,1684,1165,1024,1024,,,,,
1826,208.2,3m 28.2s,-23.76282266,-46.59931565,P-GPS,171.6,52.3,,,9.8,4.4,8.5,3.8,707.3,215.6,-23.76208751,-46.59735531,18,5,84,16.067,0.023,4.019,4.004,4.027,4.017,1.8,4,-0.1,-24.9,3.2,65.2,65.2,963,1684,1165,1024,1024,,,,,
1827,208.3,3m 28.3s,-23.76282141,-46.59931185,P-GPS,171.9,52.4,,,10.3,4.6,9.0,4.0,706.0,215.2,-23.76208751,-46.59735531,18,5,84,16.067,0.023,4.019,4.004,4.027,4.017,1.9,4.2,-0.1,-24.5,3.3,65.2,65.2,958,1684,1165,1024,1024,,,,,
1828,208.4,3m 28.4s,-23.76281994,-46.59930781,P-GPS,171.9,52.4,,,10.8,4.8,9.5,4.2,704.5,214.7,-23.76208751,-46.59735531,18,5,84,16.067,0.023,4.019,4.004,4.027,4.017,2,4.4,-0.1,-24.7,3.5,65.2,65.2,954,1684,1166,1024,1024,,,,,
1829,208.5,3m 28.5s,-23.76281849,-46.59930363,P-GPS,171.9,52.4,,,11.3,5.1,10.1,4.5,703.0,214.3,-23.76208751,-46.59735531,18,5,84,16.067,0.023,4.019,4.004,4.027,4.017,2.1,4.6,-0.1,-24.8,3.5,65.2,65.2,949,1684,1165,1024,1024,,,,,
1830,208.6,3m 28.6s,-23.76281684,-46.59929919,P-GPS,171.9,52.4,,,11.8,5.3,10.5,4.7,701.4,213.8,-23.76208751,-46.59735531,18,5,84,16.067,0.023,4.019,4.004,4.027,4.017,2.2,4.8,0,-24.8,3.7,65.1,65.1,946,1684,1165,1024,1024,,,,,
1831,208.7,3m 28.7s,-23.76281519,-46.59929454,P-GPS,171.9,52.4,,,12.3,5.5,11.1,5.0,699.8,213.3,-23.76208751,-46.59735531,18,5,84,16.067,0.023,4.019,4.004,4.027,4.017,2.3,5,0,-24.6,3.8,65.1,65.1,947,1684,1165,1024,1024,,,,,
1832,208.8,3m 28.8s,-23.76281331,-46.59928956,P-GPS,171.9,52.4,,,12.8,5.7,11.8,5.3,698.0,212.7,-23.76208751,-46.59735531,18,5,84,16.067,0.023,4.019,4.004,4.027,4.017,2.4,5.2,0,-24.4,3.7,65.2,65.2,944,1684,1165,1024,1024,,,,,
1833,208.9,3m 28.9s,-23.76281144,-46.59928448,P-GPS,171.9,52.4,,,13.1,5.9,12.3,5.5,696.1,212.2,-23.76208751,-46.59735531,18,5,84,16.067,0.023,4.019,4.004,4.027,4.017,2.5,5.3,0,-23.8,3.8,65.1,65.1,940,1684,1166,1024,1024,,,,,
1834,209,3m 29s,-23.76280943,-46.59927926,P-GPS,171.9,52.4,,,13.5,6.0,12.7,5.7,694.2,211.6,-23.76208751,-46.59735531,18,5,84,16.067,0.023,4.019,4.004,4.027,4.017,2.5,5.5,0,-23.1,4,65.2,65.2,936,1684,1165,1024,1024,,,,,
1835,209.1,3m 29.1s,-23.76280745,-46.59927395,P-GPS,171.9,52.4,,,14.0,6.3,12.9,5.8,692.3,211.0,-23.76208751,-46.59735531,18,5,84,16.067,0.023,4.019,4.004,4.027,4.017,2.6,5.7,0,-22.6,4,65.3,65.3,927,1684,1165,1024,1024,,,,,
1836,209.2,3m 29.2s,-23.76280533,-46.59926845,P-GPS,172.2,52.5,,,14.3,6.4,13.3,6.0,690.3,210.4,-23.76208751,-46.59735531,18,5,84,16.067,0.023,4.019,4.004,4.027,4.017,2.7,5.8,0,-21.9,4,65.2,65.2,917,1684,1165,1024,1024,,,,,
